Date,BNB-USD,BTC-USD,ETH-USD
2021-02-01,51.607696533203125,33537.17578125,1369.04052734375
2021-02-02,51.05640411376953,35510.2890625,1515.1937255859375
2021-02-03,52.242637634277344,37472.08984375,1660.9095458984375
2021-02-04,55.92512512207031,36926.06640625,1594.7626953125
2021-02-05,67.84556579589844,38144.30859375,1718.65087890625
2021-02-06,72.73359680175781,39266.01171875,1677.8468017578125
2021-02-07,68.59052276611328,38903.44140625,1614.227783203125
2021-02-08,79.83154296875,46196.46484375,1746.6168212890625
2021-02-09,107.89927673339844,46481.10546875,1768.0350341796875
2021-02-10,129.73715209960938,44918.18359375,1744.243408203125
2021-02-11,124.43425750732422,47909.33203125,1783.7979736328125
2021-02-12,136.94839477539062,47504.8515625,1843.5325927734375
2021-02-13,133.4526824951172,47105.515625,1814.10986328125
2021-02-14,136.426513671875,48717.2890625,1805.0841064453125
2021-02-15,129.56788635253906,47945.05859375,1779.791015625
2021-02-16,130.05665588378906,49199.87109375,1781.0675048828125
2021-02-17,164.67010498046875,52149.0078125,1848.458251953125
2021-02-18,195.93263244628906,51679.796875,1937.44921875
2021-02-19,332.61602783203125,55888.1328125,1960.164794921875
2021-02-20,255.9537353515625,56099.51953125,1919.5340576171875
2021-02-21,293.923583984375,57539.9453125,1935.60107421875
2021-02-22,267.5097961425781,54207.3203125,1781.992919921875
2021-02-23,230.99424743652344,48824.42578125,1570.2039794921875
2021-02-24,254.359130859375,49705.33203125,1626.57568359375
2021-02-25,233.88595581054688,47093.8515625,1475.7037353515625
2021-02-26,221.68043518066406,46339.76171875,1446.03369140625
2021-02-27,225.2494354248047,46188.453125,1459.97314453125
2021-02-28,209.57440185546875,45137.76953125,1416.0489501953125
2021-03-01,254.6299285888672,49631.2421875,1564.7076416015625
2021-03-02,239.5225372314453,48378.98828125,1492.6087646484375
2021-03-03,241.09136962890625,50538.2421875,1575.8531494140625
2021-03-04,229.945068359375,48561.16796875,1541.914306640625
2021-03-05,226.37255859375,48927.3046875,1533.2750244140625
2021-03-06,226.66685485839844,48912.3828125,1654.7415771484375
2021-03-07,240.17921447753906,51206.69140625,1723.15380859375
2021-03-08,240.31866455078125,52246.5234375,1834.7279052734375
2021-03-09,293.4632263183594,54824.1171875,1868.048828125
2021-03-10,279.3580322265625,56008.55078125,1799.166259765625
2021-03-11,289.7908020019531,57805.12109375,1826.1949462890625
2021-03-12,263.6858215332031,57332.08984375,1772.1024169921875
2021-03-13,276.1047058105469,61243.0859375,1924.6854248046875
2021-03-14,264.6367492675781,59302.31640625,1854.5643310546875
2021-03-15,254.66082763671875,55907.19921875,1791.7022705078125
